Country,Sex,Age,Exposure,Deaths,Baseline,Excess,Excess_lp,Excess_up,Baseline_pos,Excess_pos,Excess_pos_lp,Excess_pos_up,Excess_epi,Excess_epi_up,Excess_epi_lp
Denmark,m,25,1840242.6954765026,26,23.309794397786632,2.6902056022133682,-31,26,30.529778615925625,7.219984218138995,1,26,4.412544430695217,7,1
Denmark,m,30,1613711.235666033,21,28.46191108290531,-7.461911082905311,-43,21,29.29905049909702,0.8371394161917114,0,21,0,0,0
Denmark,m,35,1434978.4313243409,35,34.30949460083633,0.6905053991636692,-37,27.024999999999956,40.245410299740044,5.935915698903712,0,27.024999999999956,0,0,0
Denmark,m,40,1631497.9858744016,48,40.74853321515142,7.251466784848582,-36,39,49.56021487001996,8.811681654868545,0,39,0,0,0
Denmark,m,45,1699105.439295506,94,70.97957522843427,23.020424771565725,-32,67,95.90429107533946,24.924715846905183,3,67,15.232701428675842,25,3
Denmark,m,50,1927212.4876702605,120,126.91305914772022,-6.913059147720212,-80.02499999999986,57,139.80315973129296,12.89010058357276,2,57,10.951699462144736,18,2
Denmark,m,55,1733700.787131712,189,196.5500534833783,-7.550053483378289,-96,71.02499999999995,202.52068580189095,5.970632318512653,0,71.02499999999995,23.84990657452981,42,6
Denmark,m,60,1527173.027785602,287,288.55182209323624,-1.5518220932362503,-107.04999999999973,98,299.1061253240064,10.55430323077016,0,98,14.338309394128316,27,2
Denmark,m,65,1357398.8656523954,496,494.67695226264243,1.3230477373575624,-133,130.02499999999995,516.1305080855893,21.453555822946925,0,130.02499999999995,0,0,0
Denmark,m,70,1542492.1519727453,706,615.8197942764097,90.18020572359038,-60.024999999999864,234,710.3185145977408,94.4987203213311,17,234,49.044502570006756,81,17
Denmark,m,75,964880.5328972167,848,787.8939438582095,60.1060561417905,-111.09999999999945,224.02499999999995,851.189863862704,63.295920004494505,5,224.02499999999995,24.61438143374096,43,5
Denmark,m,80,570133.7984895871,881,773.9604800150388,107.0395199849612,-61,264.0999999999998,881.1372652858877,107.17678527084892,13,264.0999999999998,52.103157234658184,88.02499999999995,13
Denmark,m,85,270586.0962666645,803,762.6785961111358,40.32140388886417,-126.02499999999986,207,817.1216304420691,54.44303433093329,0,207,0,0,0
Denmark,m,90,128461.7509640313,581,525.9070100629078,55.092989937092135,-90.02499999999986,189,589.9049950968308,63.99798503392297,10,189,101.15950026164816,174,23
Denmark,m,All,25892106.88416607,5223,4860.2401157626,362.75988423739955,-1189.2999999999984,1741.2249999999995,5355.79521008331,495.55509432070994,51,1741.2249999999995,304.52600634333913,519.025,74
Estonia,b,0,622195.154298718,15,12.620358409330949,2.379641590669052,-21,15,16.59034710530212,3.969988695971171,0,15,0,0,0
Estonia,b,5,671933.9816025731,9,11.679790259869492,-2.679790259869492,-27,9,11.679790259869492,0,0,9,0,0,0
Estonia,b,10,674272.5257492654,11,9.152789480597166,1.8472105194028343,-19,11,11.11378472711893,1.9609952465217635,0,11,0,0,0
Estonia,b,15,556498.2905561684,13,11.664487373780776,1.335512626219224,-23,13,14.477483162992936,2.8129957892121604,0,13,0,0,0
Estonia,b,20,529152.6150311321,16,13.51014724496548,2.4898527550345184,-22,16,18.502424562507183,4.992277317541704,0,16,3.532362010677467,5,1
Estonia,b,25,794035.7762917753,14,19.464951390723048,-5.464951390723048,-37,14,20.307859872959444,0.8429084822363953,0,14,0,0,0
Estonia,b,30,913267.6622530482,22,19.345193019325226,2.654806980674774,-28.024999999999864,22,23.882115971013842,4.536922951688615,0,22,4.894577204688982,7,2
Estonia,b,35,825781.1161901457,33,25.114952328769935,7.885047671230066,-27.024999999999864,33,33,7.885047671230066,0,33,10.58863986964866,16,3
Estonia,b,40,800241.516151523,41,41.00458168788785,-0.004581687887852404,-41,32,50.348151297236754,9.3435696093489,0,32,0,0,0
Estonia,b,45,861730.6854158384,71,50.50398062691222,20.496019373087783,-27,57.024999999999956,72.61948741774223,22.11550679083002,0,57.024999999999956,7.577199958291824,12,2
Estonia,b,50,690607.0026262016,112,85.68297458871169,26.31702541128832,-33,76,118.04832857169752,32.36535398298584,1,76,7.46435680726157,13,1
Estonia,b,55,802946.1432807627,142,123.79080725010076,18.209192749899245,-53,78,145.29905100044977,21.508243750349017,0,78,12.289803009297565,19,5
Estonia,b,60,772988.8135715525,190,158.96446553295988,31.035534467040126,-52,102,195.12493526138638,36.160469728426506,0,102,16.95588477688226,25,8
Estonia,b,65,744975.241447337,271,232.90847441722875,38.091525582771254,-57.024999999999864,123.02499999999995,280.7108404537524,47.80236603652365,2,123.02499999999995,13.12111379892535,22,2
Estonia,b,70,480106.39883061964,319,271.11979362249195,47.88020637750803,-56.04999999999973,141,321.1927233539311,50.07292973143916,1,141,12.9660393273609,23,1
Estonia,b,75,488191.18216645403,338,334.1827998870889,3.817200112911138,-110.02499999999986,112,355.9048008838581,21.722000996769268,0,112,24.851131191470856,46,3
Estonia,b,80,389584.60036702006,491,446.98555757734226,44.01444242265773,-88.02499999999986,169.02499999999995,495.2527389787907,48.267181401448426,0,169.02499999999995,56.914233384370604,97,12
Estonia,b,85,208990.1062715346,449,479.09909851643636,-30.099098516436356,-168.02499999999986,101.02499999999995,486.71746637344177,7.618367857005417,0,101.02499999999995,35.09250664834962,62,3.9750000000001364
Estonia,b,90,109686.58155137308,482,376.6569442208216,105.34305577917844,-13.024999999999864,221.0499999999999,482,105.34305577917844,28,221.0499999999999,106.36466054812692,168.02499999999995,42
Estonia,b,All,11937185.393653043,3039,2723.452147435344,315.5478525646558,-902.2249999999988,1345.1499999999996,3152.772329254051,429.32018181870654,32,1345.1499999999996,312.61250853535256,515.025,85.97500000000014
Estonia,f,0,300003.2863359095,11,9.7198249266394,1.2801750733605983,-20.024999999999864,11,11.55861493805857,1.8387900114191686,0,11,0,0,0
Estonia,f,5,328278.166075486,9,10.604475373019701,-1.604475373019702,-25,9,10.604475373019701,0,0,9,0,0,0
Estonia,f,10,326867.62801308214,11,9.378070735893285,1.6219292641067142,-19,11,11.291784643734964,1.913713907841679,0,11,0,0,0
Estonia,f,15,270973.11259377125,11,9.52292797500541,1.4770720249945892,-19.049999999999727,11,11.412310668979462,1.8893826939740503,0,11,0,0,0
Estonia,f,20,258965.47718509982,12,9.721765337630256,2.2782346623697443,-18,12,12.479659205046243,2.7578938674159863,0,12,0,0,0
Estonia,f,25,374518.55088444223,10,10.84806325233679,-0.8480632523367897,-25,10,11.644927131732794,0.796863879396005,0,10,0,0,0
Estonia,f,30,431133.5856274606,11,12.492512344689795,-1.4925123446897943,-25,11,13.716399367746554,1.223887023056759,0,11,0,0,0
Estonia,f,35,399809.5201976533,16,13.962984860046392,2.037015139953608,-23,16,18.205104314155562,4.242119454109169,0,16,0,0,0
Estonia,f,40,387743.9228933691,15,18.62562667798269,-3.6256266779826896,-33,15,18.62562667798269,0,0,15,0,0,0
Estonia,f,45,423972.6185587022,25,20.59789774934221,4.4021022506577925,-28,25,26.727667651332368,6.12976990199016,0,25,4.756356450014823,7,1
Estonia,f,50,352658.8506894226,37,34.04590130390645,2.9540986960935562,-37.024999999999864,34,41.352324345991825,7.306423042085379,0,34,0,0,0
Estonia,f,55,421422.0107579929,48,40.34626360206882,7.653736397931186,-34,39,51.450109083312526,11.103845481243715,0,39,0,0,0
Estonia,f,60,425824.6389002828,71,54.251697536172195,16.7483024638278,-32.024999999999864,53,72.10393719831839,17.8522396621462,0.9750000000001364,53,5.998731470476792,10,0.9750000000001364
Estonia,f,65,438521.4676132542,90,84.87453982750219,5.125460172497803,-56,54,102.69586847894178,17.821328651439575,0,54,0,0,0
Estonia,f,70,295182.6987941269,145,117.4094298252657,27.590570174734292,-42.024999999999864,88.02499999999995,148.11825289623334,30.708823070967625,0,88.02499999999995,0,0,0
Estonia,f,75,325362.4033105577,169,153.62034861516946,15.379651384830545,-65,89,175.1594695242354,21.53912090906594,0,89,0,0,0
Estonia,f,80,278839.57523489906,309,272.8655172222902,36.134482777709806,-70.04999999999973,130.0499999999999,312.6344082235679,39.76889100127772,1,130.0499999999999,12.685977497414783,23,1
Estonia,f,85,157199.7719215376,315,300.04186575842346,14.958134241576573,-97,119,324.66857570593504,24.626709947511614,0,119,0,0,0
Estonia,f,90,87486.04553676724,383,295.225581493772,87.77441850622803,-19.024999999999864,189.02499999999995,385.6968120026214,90.47123050884947,17.975000000000136,189.02499999999995,112.13086996332774,190.02499999999995,30.975000000000136
Estonia,f,All,6284763.331123817,1698,1478.1552944171563,219.84470558284366,-687.2249999999988,926.0999999999998,1760.1463274309465,281.99103301379023,19.950000000000273,926.0999999999998,135.57193538123414,230.02499999999995,33.95000000000027
Estonia,m,0,322191.8679628084,13,11.700995807470994,1.2990041925290061,-23,13,14.789181566135367,3.0881857586643733,0,13,0,0,0
Estonia,m,5,343655.815527087,9,10.145556827307734,-1.1455568273077348,-25,9,10.145556827307734,0,0,9,0,0,0
Estonia,m,10,347404.8977361833,9,8.697139631807163,0.30286036819283657,-19,9,9,0.30286036819283657,0,9,0,0,0
Estonia,m,15,285525.17796239717,11,11.109883745882158,-0.10988374588215732,-24,11,12.633326758000107,1.5234430121179507,0,11,0,0,0
Estonia,m,20,270187.1378460323,13,12.623761392568872,0.3762386074311279,-23.024999999999864,13,15.01113946321843,2.387378070649559,0,13,0,0,0
Estonia,m,25,419517.2254073331,13,17.623123992260133,-4.623123992260134,-32,13,18.750180006746923,1.1270560144867883,0,13,0,0,0
Estonia,m,30,482134.0766255876,20,15.760694172341355,4.239305827658646,-25,20,21.50903108342704,5.748336911085685,0,20,5.287637173436558,7,2
Estonia,m,35,425971.5959924924,26,20.223794017174377,5.776205982825621,-27,26,27.017529094309964,6.793735077135585,0,26,13.538952193194103,20,4
Estonia,m,40,412497.5932581539,35,31.394531721341643,3.6054682786583565,-33.024999999999864,34,41.45081458346445,10.056282862122803,0,34,0,0,0
Estonia,m,45,437758.0668571362,55,38.715646073346655,16.28435392665335,-24,46,56.63521893832237,17.919572864975713,0,46,5.849238266447712,9,1
Estonia,m,50,337948.15193677903,84,60.91271984388408,23.087280156115924,-29.024999999999864,66,89.54103343730334,28.628313593419264,1,66,7.227109266955959,12,1
Estonia,m,55,381524.13252276985,103,92.16386828094714,10.836131719052858,-51,63.024999999999956,103.71217021121849,11.54830193027135,0,63.024999999999956,9.805640843160344,16,3
Estonia,m,60,347164.1746712698,128,113.79449567668165,14.20550432331835,-55,74,134.03449623542951,20.240000558747866,0,74,19.483061836169185,32.024999999999956,5
Estonia,m,65,306453.7738340828,190,156.95588305617366,33.04411694382634,-51,101,194.434687520443,37.47880446426934,1,101,10.560351665022463,18,1
Estonia,m,70,184923.7000364927,183,163.01385152526748,19.986148474732527,-64,93,188.3091481189356,25.295296593668137,0,93,0,0,0
Estonia,m,75,162828.77885589635,178,186.33334491895533,-8.333344918955326,-97.02499999999986,69,196.30296466393162,9.969619744976278,0,69,0,0,0
Estonia,m,80,110745.02513212101,191,162.92229127150213,28.07770872849787,-56.04999999999973,103,195.07646135755965,32.154170086057526,2,103,20.899177697122116,37,4
Estonia,m,85,51790.334349997,143,142.14399046256852,0.8560095374314667,-74.02499999999986,68,157.9742473095531,15.830256846984573,0,68,25.36897624630301,41,8
Estonia,m,90,22200.53601460584,108,88.899499716685,19.100500283315,-45.024999999999864,72,116.57724989897525,27.67775018229026,3,72,26.93722494976637,44,6
Estonia,m,All,5652422.062529226,1512,1345.1350721341662,166.86492786583392,-777.1999999999989,903.025,1602.904437074282,257.7693649401159,7,903.025,144.9573701375778,236.02499999999995,35
Finland,b,0,2390963.1011889745,32,35.82318653534001,-3.823186535340008,-43.024999999999864,25,39.90177238766255,4.078585852322539,0,25,0,0,0
Finland,b,5,2747893.257441276,10,10.929217456876065,-0.9292174568760649,-26,10,11.708557706765372,0.7793402498893072,0,10,0,0,0
Finland,b,10,2787309.292010731,13,16.05677402146055,-3.0567740214605523,-32,13,17.710114666369538,1.6533406449089845,0,13,0,0,0
Finland,b,15,2664682.1886169165,34,31.47077060945983,2.5292293905401704,-37,33,40.47982418389207,9.009053574432237,0,33,0,0,0
Finland,b,20,2832391.9143830487,37,44.76872740956829,-7.768727409568292,-52.024999999999864,28,46.85242829204591,2.083700882477614,0,28,0,0,0
Finland,b,25,3232686.251446752,49,45.74942705809261,3.2505729419073903,-41,40,55.42947473904012,9.680047680947506,0,40,0,0,0
Finland,b,30,3124409.327231788,46,55.187021959648355,-9.187021959648353,-60,29,59.92326259238972,4.736240632741365,0,29,0,0,0
Finland,b,35,3231310.950801691,76,73.28261405471498,2.717385945285013,-54,49,82.74597913815295,9.463365083437958,0,49,0,0,0
Finland,b,40,3095147.900325416,88,84.07101540871349,3.928984591286511,-55.024999999999864,53,101.72745701196132,17.656441603247835,1,54,6.653426885710248,13,1
Finland,b,45,2830958.6032759766,122,99.78875989172678,22.211240108273216,-41,77,125.27599756565115,25.487237673924376,0,77,0,0,0
Finland,b,50,3175144.175638358,200,171.68654048566893,28.31345951433107,-60,101,215.2743648846126,43.58782439894366,0,101,0,0,0
Finland,b,55,3328505.4741624445,303,279.57763775781325,23.422362242186743,-84.02499999999986,117.02499999999995,307.18585007297247,27.608212315159225,0,117.02499999999995,0,0,0
Finland,b,60,3211513.6524038687,460,457.84472230340856,2.1552776965914546,-128,124,479.2309173835339,21.386195080125376,0,124,16.69777630482526,31,3
Finland,b,65,3215161.5346931913,715,710.9939288155525,4.0060711844474355,-157,161.07499999999985,740.5816996894222,29.587770873869616,0,161.07499999999985,18.230311099575687,38,2
Finland,b,70,3195967.804880787,1151,1102.780578110856,48.219421889144144,-153,246.04999999999993,1174.9268019779222,72.14622386706641,0,246.04999999999993,35.83951742447836,58,11
Finland,b,75,1996705.896964207,1181,1091.4913315755373,89.50866842446264,-113.07499999999959,286.04999999999995,1182.906123334662,91.41479175912461,1.9750000000001364,286.04999999999995,24.647888725719724,48,1.9750000000001364
Finland,b,80,1422697.507844162,1665,1509.090712615313,155.90928738468708,-80.02499999999984,391.025,1676.2846296405041,167.19391702519118,29,391.025,109.46412130051561,186,29
Finland,b,85,862453.5601554548,1820,1725.8047561051615,94.19524389483863,-171.04999999999967,339.025,1833.3302807803886,107.52552467522733,0,339.025,76.46674437721924,130.02499999999998,21
Finland,b,90,502272.2094156791,2231,1992.6896318781708,238.31036812182919,-44.024999999999835,514.05,2244.270095453457,251.58046357528647,66.97500000000016,514.05,428.50478828087785,688.1499999999997,165.97500000000016
Finland,b,All,49848174.602880724,10233,9539.087354053083,693.9126459469175,-1431.2749999999983,2636.2999999999997,10435.745631501406,896.6582774483236,98.9500000000003,2637.2999999999997,716.5045743989219,1192.1749999999997,234.9500000000003
Finland,f,0,1166587.3761502143,18,20.36098240387573,-2.3609824038757297,-34,18,21.834077465468283,1.4730950615925535,0,18,0,0,0
Finland,f,5,1341863.908768473,9,9.352232705218789,-0.352232705218789,-20.024999999999864,9,9.352232705218789,0,0,9,0,0,0
Finland,f,10,1362634.77639275,10,13.141901944513418,-3.1419019445134184,-27,10,13.683178840807123,0.541276896293704,0,10,0,0,0
Finland,f,15,1299062.1077918136,15,16.70141517539675,-1.7014151753967501,-30,15,18.428583633701784,1.727168458305034,0,15,0,0,0
Finland,f,20,1380104.0195713935,17,22.29235737100932,-5.29235737100932,-38,17,23.838846168610687,1.5464887976013668,0,17,0,0,0
Finland,f,25,1579122.8247113202,18,18.453804210872768,-0.45380421087276623,-29,18,22.30316336579174,3.8493591549189716,0,18,0,0,0
Finland,f,30,1514947.9425700684,19,19.911537518859728,-0.9115375188597263,-34,19,21.69871755549912,1.787180036639394,0,19,0,0,0
Finland,f,35,1569084.3277098462,28,29.24270205177882,-1.2427020517788194,-39,28,33.4710832375742,4.2283811857953815,0,28,0,0,0
Finland,f,40,1509897.854672196,29,31.54330810027523,-2.5433081002752305,-41.024999999999864,28,37.0357284193948,5.492420319119571,0,28,0,0,0
Finland,f,45,1388121.9546420085,49,46.36238144438507,2.6376185556149254,-42,39.024999999999956,54.85821994057494,8.495838496189865,0,39.024999999999956,5.688107624517225,10,1
Finland,f,50,1581382.4898204915,58,71.13469722809157,-13.134697228091566,-71.02499999999986,31,76.5181653153004,5.38346808720883,0,32,0,0,0
Finland,f,55,1671878.9302568415,101,97.87316009825486,3.1268399017451483,-63,57.024999999999956,111.832208749261,13.959048651006151,0,57.024999999999956,7.355690521210498,13,1
Finland,f,60,1639806.881366995,161,173.7082769889741,-12.708276988974081,-97,61,183.11839121525978,9.410114226285696,0,61,0,0,0
Finland,f,65,1674948.6879687724,267,251.7077132189997,15.292286781000328,-86,108,272.9353443315475,21.227631112547876,0,108,13.17677610195581,23,1
Finland,f,70,1699165.8652551763,462,411.9121653641811,50.08783463581895,-79.02499999999986,170,475.9825634140411,64.0703980498601,10,170,56.93946641700193,96,13
Finland,f,75,1110215.4197311136,500,444.85299803055455,55.14700196944547,-77,177,507.2366799416156,62.38368191106107,9,177,22.524043470991074,35,9
Finland,f,80,849865.1104761903,783,695.300469244133,87.69953075586707,-74.04999999999973,245,789.4600863361358,94.15961709200283,4,245,49.356757716813206,85,13
Finland,f,85,558923.098473804,1079,1008.6872793603727,70.31272063962729,-130.02499999999986,258,1097.497697112633,88.81041775226036,5,258,59.8249550240798,100,17
Finland,f,90,369794.66776411154,1602,1407.5592270016411,194.44077299835894,-44.07499999999956,424,1602,194.44077299835894,53.975000000000136,424,327.3757820887961,540,103.97500000000014
Finland,f,All,25267408.24409358,5225,4790.098609461388,434.9013905386119,-1055.2499999999986,1732.05,5373.084967748436,582.9863582870477,81.97500000000014,1733.05,542.2415789653656,902,158.97500000000014
Finland,m,0,1224375.72503876,23,24.49807794613798,-1.498077946137978,-34.04999999999973,23,28.33204173091651,3.8339637847785335,0,23,0,0,0
Finland,m,5,1406029.3486728033,10,10.521203812372852,-0.5212038123728508,-26,10,11.34919578818496,0.8279919758121099,0,10,0,0,0
Finland,m,10,1424674.515617981,12,11.86875972378287,0.13124027621712986,-24,12,14.231947281769568,2.3631875579866977,0,12,0,0,0
Finland,m,15,1365620.0808251032,28,23.724388358690877,4.275611641309123,-29,28,31.910154069887653,8.185765711196778,0,28,0,0,0
Finland,m,20,1452287.8948116552,29,31.804583835398542,-2.804583835398541,-41.024999999999864,28,35.20379165182002,3.399207816421476,0,28,0,0,0
Finland,m,25,1653563.426735432,40,36.19210933434119,3.8078906656588103,-36,31,45.088447989173126,8.896338654831938,0,31,0,0,0
Finland,m,30,1609461.3846617197,36,44.41130210717346,-8.411302107173462,-54,27,47.65218528878882,3.2408831816153603,0,27,0,0,0
Finland,m,35,1662226.6230918448,57,53.000054944065845,3.9999450559341554,-44.024999999999864,40.024999999999956,63.6580050246962,10.657950080630359,0,40.024999999999956,6.9893047383226605,11,1
Finland,m,40,1585250.04565322,68,61.387997239675514,6.612002760324487,-44.024999999999864,50,75.46922932379242,14.081232084116913,0,50,0,0,0
Finland,m,45,1442836.648633968,82,63.28107342833394,18.71892657166606,-35,63,83.11182878554533,19.83075535721139,2,63,14.018100840472687,23,3
Finland,m,50,1593761.6858178666,151,110.07729041518928,40.92270958481072,-23.024999999999864,98,154.5267520848011,44.44946166961182,6,98,27.79805343678061,48,7
Finland,m,55,1656626.5439056032,211,191.01158866936944,19.988411330630562,-70,100.02499999999995,211.2234892780448,20.21190060867536,0,100.02499999999995,0,0,0
Finland,m,60,1571706.7710368736,308,293.7661393891483,14.233860610851707,-92,116,319.4946200899253,25.728480700777034,0,116,14.964387686459546,26.024999999999956,3
Finland,m,65,1540212.8467244192,457,468.5945759391552,-11.594575939155213,-141.04999999999973,117,491.39597759617385,22.801401657018644,1,117,13.934161752589745,29,1
Finland,m,70,1496801.9396256108,698,699.3066759245147,-1.3066759245147352,-159.02499999999986,156.02499999999995,723.5057504052747,24.199074480759975,0,156.02499999999995,0,0,0
Finland,m,75,886490.4772330937,690,656.1840439596483,33.81595604035165,-126.07499999999959,190,705.0353534884781,48.85130952882977,0,190,0,0,0
Finland,m,80,572832.3973679715,891,775.7660808248867,115.23391917511333,-58.024999999999864,283,900.378812887045,124.61273206215832,35.975000000000136,283,93.91397954969071,152,35.975000000000136
Finland,m,85,303530.46168165084,750,720.758828593552,29.24117140644799,-142.02499999999986,188.02499999999995,774.7956642253664,54.03683563181444,0,188.02499999999995,0,0,0
Finland,m,90,132477.5416515676,638,591.1267355796043,46.87326442039571,-111,197,657.093129444839,65.96639386523464,0,197,74.92372282634139,119,28
Finland,m,All,24580766.358787145,5179,4867.281510025041,311.71848997495863,-1289.349999999998,1757.1,5373.456376434523,506.1748664094816,44.975000000000136,1757.1,246.54171083065734,408.025,78.97500000000014
France,b,0,32666860.547665864,431,530.8002881439517,-99.80028814395166,-241,37,530.8002881439517,0,0,57,0,0,0
France,b,5,35233995.52893804,62,57.15176420213581,4.8482357978641915,-46,44,71.41517117853675,14.263406976400946,0,44,0,0,0
France,b,10,35945388.69384412,60,68.73299392853293,-8.73299392853294,-65,34,76.83660835457854,8.1036144260456,0,34,0,0,0
France,b,15,34951010.33255317,122,175.01277836827805,-53.01277836827805,-140.04999999999973,24,175.01277836827805,0,0,26,0,0,0
France,b,20,33275866.26072499,211,266.11584490388077,-55.11584490388075,-161,38.024999999999956,268.0462573040717,1.930412400190903,0,43.024999999999956,0,0,0
France,b,25,33152363.453226045,284,300.3061609703749,-16.306160970374897,-124.02499999999986,83,313.7165627127568,13.410401742381914,0,84,19.858425126804875,31,7
France,b,30,35543667.99132063,418,404.2080436344242,13.791956365575778,-109,130.02499999999995,439.6079171966559,35.39987356223168,5,130.02499999999995,18.087957977730667,32.024999999999956,5
France,b,35,36562804.06434147,625,628.5210929045212,-3.5210929045211827,-159.02499999999986,141,662.2308236413984,33.70973073687722,3,141,20.179272978996664,35,3
France,b,40,35568597.21235253,889,829.1436515203268,59.856348479673244,-113.04999999999973,227.02499999999998,913.8853227983435,84.74167127801671,6,227.02499999999998,43.43569882700588,81,6
France,b,45,39528828.16026526,1598,1525.5638458242588,72.43615417574114,-171.04999999999967,307.025,1651.3283913095643,125.7645454853054,33,307.025,118.12027055966385,193,35
France,b,50,39256231.55274387,2697,2462.8112903968854,234.18870960311477,-76.02499999999986,529.025,2731.8627267574457,269.0514363605602,97.97500000000014,529.025,235.4012306923126,360.025,97.97500000000014
France,b,55,38390236.73237772,4027,3496.9116091502583,530.0883908497415,166.97500000000014,882.05,4045.681030312342,548.7694211620835,296.97500000000014,882.05,623.5522091091718,892.0249999999999,339.97500000000014
France,b,60,35712233.55076463,6019,5173.739336908461,845.2606630915388,400.97500000000014,1294.0499999999997,6043.358972986232,869.6196360777714,505.97500000000014,1294.0499999999997,850.1035004154604,1200.0499999999997,505.97500000000014
France,b,65,34146607.904501475,8310,6914.094934607076,1395.9050653929244,892.8000000000011,1888.0249999999999,8316.82145377197,1402.7265191648942,1004.8000000000011,1888.0249999999999,1394.4120751696032,1778.0249999999999,1004.8000000000011
France,b,70,31405525.795772098,11147,8926.543737836324,2220.456262163676,1639.9249999999997,2820,11147,2220.456262163676,1673.9249999999997,2820,2655.7803531997874,3448.075,1870.8999999999996
France,b,75,19582122.996085193,11831,9263.362909090007,2567.6370909099933,1957.975,3160.075,11904.106810566867,2640.7439014768606,2182,3165.075,2717.921716672125,3166.075,2246.975
France,b,80,16318744.077556698,17865,13319.390903251304,4545.609096748696,3832.9000000000005,5270.125,17865,4545.609096748696,3888.9000000000005,5270.125,5057.822002769406,6004.175,4119.875
France,b,85,11934182.988957647,25528,19059.582757060758,6468.417242939242,5541.925000000001,7396.075000000001,25549.264842624034,6489.682085563277,5650.950000000001,7396.075000000001,6906.531910907066,7916.075000000001,5875.950000000001
France,b,90,7974830.87087185,37497,27547.973566478933,9949.026433521067,8799.825,11117.025,37497,9949.026433521067,8799.825,11117.025,13273.866078084668,15995.125,10592.675000000003
France,b,All,587150098.7148633,129621,100949.96750918069,28671.032490819307,21828.075000000004,35421.55,130202.97595802703,29253.008448846336,24148.325000000004,35454.55,33935.0727024898,41131.675,26711.100000000006
France,f,0,15969465.39544555,203,223.8590392171964,-20.859039217196408,-117,64,236.31899994362576,12.459960726429358,0,67,0,0,0
France,f,5,17235629.387469783,34,31.378574784755713,2.6214252152442863,-36,33,37.972040610894865,6.59346582613915,0,33,0,0,0
France,f,10,17551740.368725043,29,35.46006266265191,-6.460062662651907,-46,23,40.65034779609539,5.1902851334434805,0,23,0,0,0
France,f,15,17100838.648413867,42,63.80380321646455,-21.80380321646455,-74.02499999999986,21,65.71454479382143,1.9107415773568786,0,23,0,0,0
France,f,20,16458185.811392391,60,67.08255165396918,-7.082551653969174,-59.024999999999864,36,73.71762884675788,6.635077192788697,0,36,7.611518304759249,13,1
France,f,25,16711671.576396644,74,76.26677084798304,-2.2667708479830413,-58,47,87.79304443504748,11.526273587064443,0,47,0,0,0
France,f,30,18117165.017964657,137,125.84805125890023,11.151948741099767,-59,73.02499999999995,142.9437306979078,17.095679439007576,0,73.02499999999995,0,0,0
France,f,35,18629380.104740035,217,206.27419305565672,10.725806944343269,-77.02499999999986,94,233.77489202745159,27.500698971794865,0,94,0,0,0
France,f,40,18030905.804938134,312,290.1760390695286,21.823960930471415,-83.02499999999986,118.02499999999995,325.59070496938995,35.41466589986136,0,118.02499999999995,14.00233444361179,25.024999999999956,3
France,f,45,19961604.204448164,575,527.7283786562244,47.271621343775585,-93,182.0499999999999,589.8515530260447,62.12317436982024,15,182.0499999999999,68.32204004778382,114,21.975000000000136
France,f,50,19949097.290448464,965,901.0099579677893,63.99004203221064,-121,240.02499999999995,981.554198060481,80.54424009269164,7,240.02499999999995,27.936137887285895,48,7
France,f,55,19708809.317441076,1387,1259.838050376505,127.16194962349513,-93,331,1416.8377162958514,156.99966591934643,36,331,132.80166139451086,223,36
France,f,60,18612884.874390457,2028,1821.3986158802843,206.60138411971562,-56.04999999999967,464,2056.58659175669,235.18797587640566,57.975000000000165,464,170.64641698184974,285,57.975000000000165
France,f,65,18063212.794583187,2783,2407.5881797174657,375.41182028253445,72,663.025,2796.048964265272,388.46078454780627,185,663.025,322.9738352734783,447.025,185
France,f,70,16898916.364642818,4002,3191.4050488189487,810.5949511810512,461.97500000000014,1158,4002,810.5949511810512,504.97500000000014,1158,886.0879626703029,1230,529.9750000000001
France,f,75,10870522.222024694,4644,3700.92382500912,943.0761749908803,565.9750000000001,1314,4708.695542654871,1007.7717176457512,719,1329,1016.423059533544,1261,766.9750000000001
France,f,80,9662955.908211494,8226,6231.481057043772,1994.5189429562279,1519,2466.125,8226,1994.5189429562279,1576,2466.125,2075.2326897457797,2545.1,1607.9750000000001
France,f,85,7668146.367996703,13809,10495.452602557474,3313.5473974425267,2653.975,3953.025,13810.76093531827,3315.3083327607974,2749.975,3953.025,3418.937711506699,3980,2828.975
France,f,90,5787565.741908521,25687,19298.982236725165,6388.017763274836,5458.950000000001,7345.1,25687,6388.017763274836,5458.950000000001,7345.1,7785.079919360707,9414.2,6194.950000000001
France,f,All,302988697.20158166,65214,50955.95703851985,14258.042961480147,9759.725000000002,18625.4,65519.81143549847,14563.85439697862,11309.875000000002,18645.4,15926.055287150313,19585.350000000002,12240.800000000001
France,m,0,16697395.152220316,237,316.0596098263831,-79.05960982638312,-196,23,316.0596098263831,0,0,31,0,0,0
France,m,5,17998366.141468257,37,34.90074320281919,2.0992567971808054,-37,30,42.62694065434968,7.7261974515304885,0,30,7.1314413354412896,11,2.9750000000001364
France,m,10,18393648.325119074,40,42.39753785692221,-2.397537856922213,-46.024999999999864,31,48.84548725398325,6.447949397061035,0,31,5.306222704016706,9,1
France,m,15,17850171.684139304,89,120.57912200593651,-31.579122005936515,-105.02499999999986,29.024999999999956,122.77074997971773,2.191627973781216,0,29.024999999999956,0,0,0
